,location,total_sqft,bath,price,bhk
7592,Yelahanka,697.0,1.0,45.0,1
7599,Yelahanka,628.0,1.0,24.0,1
7602,Yelahanka,654.0,1.0,38.4,1
7636,Yelahanka,654.0,1.0,37.0,1
7651,Yelahanka,602.0,1.0,26.0,1
7682,Yelahanka,654.0,1.0,36.25,1
7684,Yelahanka,694.0,1.0,30.84,1
7688,Yelahanka,654.0,1.0,38.0,1
7692,Yelahanka,602.0,1.0,38.0,1
7693,Yelahanka,697.0,1.0,35.0,1
7695,Yelahanka,682.0,1.0,36.23,1
7712,Yelahanka,700.0,1.0,38.0,1
7726,Yelahanka,827.5,1.0,42.535,1
7735,Yelahanka,602.0,1.0,33.0,1
7739,Yelahanka,567.0,1.0,25.0,1
7741,Yelahanka,602.0,2.0,30.0,1
7579,Yelahanka,1600.0,2.0,75.0,3
7581,Yelahanka,1282.0,2.0,48.7,3
7587,Yelahanka,1705.0,3.0,95.0,3
7591,Yelahanka,1450.0,3.0,65.255,3
7594,Yelahanka,1662.0,"<bound method Series.median of 0        2.0
1        5.0
2        2.0
3        3.0
4        2.0
        ... 
13315    4.0
13316    5.0
13317    2.0
13318    4.0
13319    1.0
Name: bath, Length: 13320, dtype: float64>",67.98,3
7595,Yelahanka,2195.0,4.0,127.0,3
7597,Yelahanka,1614.0,3.0,95.0,3
7598,Yelahanka,1381.0,2.0,52.48,3
7601,Yelahanka,1815.0,3.0,82.0,3
7604,Yelahanka,1705.0,3.0,74.16,3
7610,Yelahanka,1825.0,3.0,105.0,3
7611,Yelahanka,1603.0,3.0,96.0,3
7613,Yelahanka,1455.0,3.0,61.5,3
7615,Yelahanka,1616.0,3.0,65.0,3
7618,Yelahanka,1517.0,3.0,76.3,3
7622,Yelahanka,1371.0,2.0,65.0,3
7623,Yelahanka,1712.0,3.0,82.0,3
7624,Yelahanka,1566.0,3.0,97.0,3
7625,Yelahanka,1180.0,3.0,55.0,3
7627,Yelahanka,1400.0,2.0,80.54,3
7628,Yelahanka,1391.0,2.0,64.5,3
7635,Yelahanka,1500.0,2.0,63.0,3
7637,Yelahanka,1465.0,3.0,80.01,3
7638,Yelahanka,1721.0,3.0,80.86,3
7641,Yelahanka,1692.0,3.0,83.0,3
7645,Yelahanka,1345.0,2.0,57.0,3
7646,Yelahanka,2145.0,3.0,125.0,3
7653,Yelahanka,1614.0,2.0,100.0,3
7654,Yelahanka,1890.0,3.0,108.0,3
7655,Yelahanka,1556.0,3.0,86.0,3
7656,Yelahanka,1610.0,4.0,85.0,3
7657,Yelahanka,1075.0,2.0,42.0,3
7658,Yelahanka,1484.0,2.0,56.4,3
7662,Yelahanka,1859.0,3.0,108.0,3
7670,Yelahanka,1711.0,3.0,85.61,3
7674,Yelahanka,1614.0,3.0,95.0,3
7675,Yelahanka,1650.0,3.0,105.0,3
7679,Yelahanka,1282.0,2.0,48.72,3
7681,Yelahanka,1620.0,3.0,90.0,3
7683,Yelahanka,1614.0,3.0,93.0,3
7686,Yelahanka,2317.0,4.0,140.0,3
7687,Yelahanka,1653.0,3.0,93.0,3
7697,Yelahanka,1560.0,2.0,98.0,3
7698,Yelahanka,1780.0,3.0,107.0,3
7699,Yelahanka,1342.0,2.0,75.0,3
7700,Yelahanka,1823.0,3.0,103.0,3
7701,Yelahanka,1792.0,3.0,104.0,3
7706,Yelahanka,1705.0,3.0,91.0,3
7707,Yelahanka,1890.0,4.0,85.0,3
7708,Yelahanka,1835.0,3.0,108.0,3
7709,Yelahanka,1847.0,3.0,92.0,3
7711,Yelahanka,1890.0,3.0,109.0,3
7713,Yelahanka,1491.0,3.0,85.0,3
7716,Yelahanka,1517.0,3.0,71.28,3
7718,Yelahanka,1756.0,3.0,66.73,3
7719,Yelahanka,1600.0,3.0,100.0,3
7720,Yelahanka,1664.0,3.0,73.95,3
7723,Yelahanka,1705.0,3.0,85.0,3
7724,Yelahanka,1350.0,2.0,85.0,3
7725,Yelahanka,1633.0,3.0,110.0,3
7728,Yelahanka,1355.0,2.0,75.0,3
7732,Yelahanka,1325.0,2.0,58.0,3
7737,Yelahanka,1430.0,3.0,61.0,3
7738,Yelahanka,1355.0,2.0,51.5,3
7744,Yelahanka,1282.0,2.0,48.72,3
7605,Yelahanka,3461.0,"<bound method Series.median of 0        2.0
1        5.0
2        2.0
3        3.0
4        2.0
        ... 
13315    4.0
13316    5.0
13317    2.0
13318    4.0
13319    1.0
Name: bath, Length: 13320, dtype: float64>",173.0,4
7606,Yelahanka,3042.0,4.0,131.0,4
7619,Yelahanka,2912.5,6.0,125.5,4
7634,Yelahanka,2675.0,4.0,140.0,4
7667,Yelahanka,2600.0,4.0,175.0,4
7680,Yelahanka,3990.0,4.0,260.0,4
7714,Yelahanka,2088.0,5.0,110.0,4
7717,Yelahanka,3019.0,6.0,190.0,4
7729,Yelahanka,3175.0,4.0,156.0,4
7672,Yelahanka,3600.0,6.0,200.0,6
7749,Yelahanka New Town,650.0,1.0,33.0,1
7750,Yelahanka New Town,500.0,1.0,20.0,1
7751,Yelahanka New Town,440.0,1.0,16.5,1
7754,Yelahanka New Town,650.0,1.0,20.0,1
7755,Yelahanka New Town,350.0,1.0,13.5,1
7758,Yelahanka New Town,500.0,2.0,24.0,1
7759,Yelahanka New Town,650.0,1.0,17.0,1
7760,Yelahanka New Town,450.0,1.0,16.0,1
7766,Yelahanka New Town,450.0,1.0,15.0,1
7767,Yelahanka New Town,500.0,1.0,18.0,1
7771,Yelahanka New Town,488.0,1.0,20.0,1
7776,Yelahanka New Town,650.0,1.0,18.0,1
7757,Yelahanka New Town,1385.0,2.0,65.0,2
7762,Yelahanka New Town,960.0,2.0,50.0,2
7770,Yelahanka New Town,2200.0,2.0,180.0,2
7772,Yelahanka New Town,1100.0,2.0,58.0,2
7773,Yelahanka New Town,860.0,1.0,31.0,2
7775,Yelahanka New Town,1000.0,2.0,44.0,2
7779,Yelahanka New Town,1290.0,2.0,70.0,2
7781,Yelenahalli,1240.0,2.0,47.12,2
7782,Yelenahalli,1200.0,2.0,46.17,2
7784,Yelenahalli,1260.0,2.0,47.88,2
7786,Yelenahalli,1175.0,2.0,50.0,2
7788,Yelenahalli,1200.0,2.0,45.6,2
7789,Yelenahalli,1200.0,2.0,46.17,2
7790,Yelenahalli,1160.0,2.0,44.08,2
7783,Yelenahalli,1600.0,3.0,61.37,3
7785,Yelenahalli,1500.0,2.0,57.0,3
7787,Yelenahalli,1650.0,3.0,68.0,3
7793,Yeshwanthpur,667.0,1.0,36.85,1
7796,Yeshwanthpur,665.0,1.0,36.85,1
7800,Yeshwanthpur,671.0,1.0,36.85,1
7802,Yeshwanthpur,668.0,1.0,36.85,1
7809,Yeshwanthpur,673.0,1.0,36.85,1
7813,Yeshwanthpur,605.0,1.0,41.745,1
7815,Yeshwanthpur,669.0,1.0,36.85,1
7820,Yeshwanthpur,670.0,1.0,36.85,1
7829,Yeshwanthpur,666.0,1.0,36.8,1
7837,Yeshwanthpur,994.0,2.0,54.67,1
7838,Yeshwanthpur,650.0,1.0,40.0,1
7845,Yeshwanthpur,674.0,1.0,36.85,1
7847,Yeshwanthpur,672.0,1.0,36.85,1
7795,Yeshwanthpur,1170.0,2.0,57.0,2
7797,Yeshwanthpur,1161.0,2.0,64.08,2
7801,Yeshwanthpur,1277.5,2.0,95.815,2
7803,Yeshwanthpur,1185.0,2.0,75.84,2
7804,Yeshwanthpur,1195.0,2.0,100.0,2
7806,Yeshwanthpur,1400.0,2.0,100.0,2
7810,Yeshwanthpur,717.0,2.0,49.475,2
7812,Yeshwanthpur,1168.0,2.0,64.08,2
7818,Yeshwanthpur,1200.0,2.0,63.0,2
7823,Yeshwanthpur,1240.0,2.0,80.0,2
7825,Yeshwanthpur,1144.0,2.0,67.0,2
7826,Yeshwanthpur,1541.0,2.0,130.0,2
7828,Yeshwanthpur,1362.0,2.0,100.0,2
7832,Yeshwanthpur,1165.0,2.0,85.0,2
7833,Yeshwanthpur,1163.0,2.0,64.08,2
7834,Yeshwanthpur,1165.0,2.0,64.08,2
7841,Yeshwanthpur,1167.0,2.0,64.08,2
7842,Yeshwanthpur,1164.0,2.0,64.08,2
7848,Yeshwanthpur,1162.0,2.0,64.08,2
7849,Yeshwanthpur,1166.0,2.0,64.08,2
7850,Yeshwanthpur,1195.0,2.0,100.0,2
7852,Yeshwanthpur,1169.0,2.0,64.08,2
7855,Yeshwanthpur,1160.0,2.0,64.08,2
7794,Yeshwanthpur,1950.0,4.0,130.0,4
7811,Yeshwanthpur,3600.0,5.0,220.0,4
7853,Yeshwanthpur,2500.0,5.0,185.0,6
7863,other,510.0,1.0,25.25,1
7865,other,600.0,1.0,38.0,1
7959,other,700.0,1.0,41.0,1
7963,other,1200.0,2.0,85.0,1
7974,other,540.0,1.0,36.0,1
7978,other,416.0,1.0,18.5,1
7981,other,834.0,1.0,60.0,1
7986,other,469.0,1.0,25.0,1
7998,other,600.0,1.0,50.0,1
8012,other,425.0,1.0,20.03,1
8014,other,600.0,1.0,60.0,1
8020,other,445.0,1.0,28.0,1
8030,other,686.0,1.0,17.0,1
8038,other,530.0,1.0,20.0,1
8045,other,950.0,1.0,40.0,1
8057,other,750.0,1.0,56.25,1
8070,other,1200.0,1.0,28.0,1
8078,other,485.0,1.0,15.0,1
8100,other,510.0,1.0,25.25,1
8161,other,595.0,1.0,42.0,1
8205,other,650.0,1.0,26.0,1
8218,other,500.0,1.0,20.0,1
8227,other,581.91,2.0,25.0,1
8241,other,750.0,1.0,25.0,1
8264,other,1050.0,1.0,70.0,1
8273,other,400.0,1.0,14.0,1
8312,other,351.0,1.0,16.0,1
8319,other,600.0,1.0,32.0,1
8349,other,440.0,1.0,28.0,1
8352,other,700.0,1.0,41.0,1
8359,other,1260.0,1.0,41.0,1
8360,other,1500.0,1.0,37.5,1
8361,other,600.0,1.0,17.0,1
8376,other,890.0,1.0,75.0,1
8387,other,800.0,1.0,52.0,1
8396,other,461.82,1.0,31.7,1
8429,other,900.0,1.0,30.0,1
8471,other,705.0,1.0,36.5,1
8476,other,1260.0,1.0,41.0,1
8486,other,596.0,1.0,42.0,1
8499,other,650.0,1.0,30.0,1
8502,other,910.0,1.0,42.0,1
8505,other,532.0,1.0,22.49,1
8550,other,750.0,2.0,50.0,1
8554,other,1500.0,1.0,19.5,1
8560,other,813.0,1.0,39.0,1
8570,other,735.0,1.0,75.0,1
8571,other,500.0,1.0,24.0,1
8638,other,833.0,1.0,49.0,1
8704,other,435.0,1.0,19.5,1
8735,other,905.0,1.0,52.0,1
8748,other,615.0,1.0,24.0,1
8752,other,450.0,1.0,25.0,1
8773,other,412.5,1.0,19.8,1
8783,other,600.0,1.0,43.0,1
8835,other,500.0,1.0,15.0,1
8874,other,1200.0,2.0,45.0,1
8879,other,840.0,1.0,75.0,1
8895,other,550.0,1.0,23.0,1
8943,other,1200.0,1.0,69.0,1
8946,other,1200.0,1.0,48.0,1
8987,other,550.0,1.0,16.0,1
9001,other,450.0,1.0,60.0,1
9002,other,600.0,2.0,23.0,1
9081,other,650.0,1.0,16.0,1
9111,other,834.0,1.0,62.0,1
9112,other,600.0,1.0,52.0,1
9134,other,470.0,2.0,10.0,1
9154,other,670.0,1.0,50.0,1
9166,other,375.0,1.0,26.0,1
9178,other,400.0,1.0,35.0,1
9182,other,6000.0,1.0,276.0,1
9183,other,825.0,2.0,40.0,1
9189,other,600.0,1.0,33.0,1
9193,other,800.0,1.0,72.0,1
9196,other,655.0,1.0,27.0,1
9199,other,600.0,1.0,18.0,1
9215,other,800.0,1.0,32.0,1
9217,other,600.0,1.0,35.0,1
9229,other,500.0,1.0,20.0,1
9244,other,425.0,1.0,15.0,1
9255,other,510.0,1.0,34.0,1
9270,other,527.0,1.0,35.0,1
9282,other,600.0,1.0,45.0,1
9283,other,672.0,1.0,27.0,1
9290,other,560.0,1.0,19.0,1
9292,other,520.0,2.0,29.0,1
9294,other,600.0,1.0,58.0,1
9295,other,1000.0,1.0,19.0,1
9297,other,375.0,1.0,40.0,1
9312,other,812.0,1.0,26.0,1
9314,other,600.0,2.0,35.0,1
9347,other,565.0,1.0,33.0,1
9348,other,630.0,2.0,70.0,1
9355,other,420.0,1.0,23.5,1
9367,other,560.0,1.0,21.0,1
9372,other,1350.0,2.0,45.0,1
9384,other,500.0,1.0,16.0,1
9387,other,648.0,1.0,34.0,1
9395,other,535.0,1.0,35.0,1
9466,other,551.0,1.0,30.0,1
9468,other,550.0,1.0,16.0,1
9476,other,450.0,1.0,30.0,1
9484,other,900.0,1.0,52.3,1
9499,other,801.0,1.0,33.645,1
9530,other,1050.0,2.0,41.0,1
9537,other,620.0,1.0,25.0,1
9553,other,400.0,2.0,50.0,1
9557,other,1200.0,1.0,48.0,1
9564,other,10030.0,1.0,150.0,1
9577,other,600.0,1.0,20.0,1
9597,other,1500.0,2.0,85.0,1
9635,other,660.0,1.0,30.0,1
9647,other,660.0,1.0,35.0,1
9650,other,550.0,1.0,27.0,1
9658,other,936.0,1.0,53.0,1
9673,other,650.0,1.0,50.0,1
9675,other,720.0,1.0,32.39,1
9709,other,509.0,1.0,20.0,1
9746,other,1200.0,1.0,65.0,1
9757,other,418.0,1.0,17.0,1
9761,other,610.0,1.0,28.0,1
9812,other,1200.0,1.0,39.82,1
9819,other,410.0,1.0,48.0,1
9843,other,705.0,1.0,65.0,1
9849,other,648.0,1.0,40.0,1
9852,other,500.0,1.0,13.0,1
9877,other,793.0,1.0,40.0,1
9888,other,850.0,1.0,50.0,1
9941,other,540.0,1.0,22.0,1
9963,other,700.0,1.0,25.5,1
9970,other,595.0,1.0,40.0,1
9994,other,747.0,1.0,27.0,1
10000,other,500.0,1.0,51.0,1
10009,other,2559.0,1.0,55.0,1
10010,other,720.0,1.0,28.0,1
10015,other,600.0,1.0,22.8,1
10016,other,540.0,1.0,24.0,1
10031,other,600.0,1.0,24.0,1
10056,other,450.0,1.0,20.0,1
10061,other,540.0,1.0,22.5,1
10099,other,530.0,1.0,18.0,1
10112,other,1800.0,1.0,200.0,1
10116,other,812.0,1.0,26.0,1
7861,other,2770.0,4.0,290.0,3
7864,other,1250.0,3.0,56.0,3
7870,other,4395.0,3.0,240.0,3
7872,other,2511.0,3.0,205.0,3
7873,other,1660.0,2.0,105.0,3
7874,other,1450.0,2.0,70.0,3
7876,other,1200.0,3.0,90.0,3
7881,other,1800.0,3.0,120.0,3
7882,other,1413.0,2.0,75.0,3
7884,other,1870.0,3.0,110.0,3
7885,other,1260.0,2.0,85.05,3
7886,other,1612.0,3.0,46.74,3
7887,other,2795.0,4.0,235.0,3
7888,other,1350.0,2.0,48.0,3
7889,other,1904.0,3.0,150.0,3
7890,other,2000.0,3.0,175.0,3
7891,other,1425.0,2.0,75.0,3
7892,other,1470.0,2.0,70.0,3
7893,other,1500.0,3.0,100.0,3
7895,other,1783.0,3.0,115.0,3
7896,other,912.0,2.0,70.0,3
7898,other,1798.0,3.0,89.0,3
7899,other,1580.0,3.0,100.0,3
7900,other,1415.0,3.0,78.0,3
7902,other,2405.0,4.0,260.0,3
7906,other,1500.0,2.0,65.0,3
7910,other,1644.0,3.0,84.0,3
7912,other,4050.0,3.0,280.0,3
7916,other,3045.0,3.0,170.0,3
7917,other,1464.0,3.0,46.0,3
7924,other,1560.0,3.0,115.0,3
7928,other,1645.0,3.0,95.0,3
7931,other,1350.0,2.0,140.0,3
7932,other,1800.0,3.0,150.0,3
7933,other,1592.0,3.0,75.0,3
7934,other,1762.0,3.0,125.0,3
7936,other,1200.0,3.0,90.0,3
7937,other,1629.0,3.0,79.0,3
7940,other,1760.0,3.0,88.0,3
7942,other,2150.0,4.0,240.0,3
7943,other,1450.0,3.0,55.0,3
7944,other,1630.0,3.0,68.29,3
7952,other,1464.0,3.0,56.0,3
7954,other,1753.0,3.0,120.0,3
7957,other,1300.0,3.0,58.0,3
7961,other,1595.0,3.0,115.0,3
7965,other,1385.0,2.0,48.48,3
7966,other,1325.0,2.0,90.0,3
7967,other,1600.0,2.0,50.0,3
7972,other,1544.0,3.0,120.0,3
7975,other,1578.0,3.0,180.0,3
7980,other,1630.0,3.0,85.0,3
7982,other,1125.0,4.0,70.0,3
7985,other,1375.0,3.0,70.0,3
7989,other,1220.0,2.0,35.23,3
7990,other,1641.0,3.0,66.0,3
7992,other,2072.0,3.0,108.0,3
7993,other,1200.0,2.0,70.0,3
7994,other,1350.0,3.0,77.0,3
7996,other,1180.0,2.0,78.34,3
7999,other,1875.0,3.0,165.0,3
8000,other,2300.0,3.0,120.0,3
8002,other,1750.0,3.0,120.0,3
8005,other,1092.0,2.0,98.5,3
8007,other,1570.0,3.0,62.0,3
8008,other,1855.0,3.0,225.0,3
8009,other,1325.0,3.0,57.0,3
8017,other,1750.0,3.0,85.0,3
8021,other,1602.0,2.0,75.0,3
8022,other,1352.0,3.0,135.0,3
8023,other,1780.0,3.0,84.83,3
8024,other,1976.0,3.0,184.0,3
8026,other,1200.0,3.0,95.0,3
8033,other,2400.0,2.0,80.0,3
8035,other,1611.0,2.0,64.44,3
8036,other,1500.0,2.0,95.0,3
8048,other,1800.0,3.0,90.0,3
8050,other,1563.0,3.0,52.0,3
8052,other,1480.0,3.0,90.0,3
8053,other,1600.0,3.0,90.0,3
8055,other,1500.0,3.0,115.0,3
8056,other,1824.0,3.0,125.0,3
8059,other,1500.0,3.0,62.0,3
8061,other,1600.0,3.0,75.0,3
8065,other,2400.0,3.0,170.0,3
8067,other,1500.0,2.0,98.0,3
8068,other,3095.0,3.0,350.0,3
8071,other,1500.0,3.0,100.0,3
8075,other,1560.0,3.0,188.0,3
8079,other,1384.0,3.0,62.28,3
8080,other,1508.0,3.0,70.25,3
8082,other,1600.0,3.0,52.0,3
8084,other,1200.0,3.0,130.0,3
8086,other,1596.0,3.0,105.0,3
8087,other,1800.0,3.0,80.0,3
8090,other,1200.0,3.0,85.0,3
8093,other,1515.0,3.0,88.0,3
8094,other,1655.0,3.0,86.06,3
8097,other,1450.0,3.0,65.0,3
8102,other,2200.0,3.0,187.0,3
8103,other,3329.0,3.0,330.0,3
8106,other,1595.0,3.0,76.0,3
8109,other,1535.0,3.0,95.0,3
8113,other,1650.0,2.0,80.0,3
8114,other,2197.0,4.0,280.0,3
8115,other,1240.0,2.0,46.0,3
8118,other,1450.0,2.0,85.0,3
8122,other,1250.0,3.0,39.5,3
8123,other,1756.0,3.0,100.0,3
8124,other,1532.0,3.0,92.0,3
8125,other,1650.0,3.0,110.0,3
8128,other,1525.0,2.0,122.0,3
8129,other,1435.0,3.0,70.0,3
8130,other,1560.0,2.0,66.0,3
8136,other,1310.0,2.0,50.0,3
8137,other,1390.0,3.0,120.0,3
8140,other,1378.0,2.0,42.33,3
8142,other,1464.0,3.0,56.0,3
8143,other,2500.0,3.0,250.0,3
8144,other,1600.0,3.0,80.0,3
8145,other,1250.0,3.0,39.5,3
8148,other,1168.0,3.0,70.0,3
8152,other,1515.0,3.0,93.93,3
8155,other,1616.0,3.0,75.0,3
8158,other,2000.0,3.0,210.0,3
8160,other,1760.0,3.0,176.0,3
8171,other,1464.0,3.0,56.0,3
8173,other,2000.0,3.0,85.0,3
8175,other,1650.0,3.0,175.0,3
8177,other,1670.0,3.0,91.86,3
8179,other,1690.0,2.0,55.0,3
8180,other,1488.0,3.0,57.0,3
8181,other,1250.0,2.0,80.0,3
8182,other,1650.0,4.0,160.0,3
8191,other,2000.0,3.0,100.0,3
8192,other,1614.0,3.0,110.0,3
8194,other,1480.0,3.0,90.0,3
8200,other,2479.13,3.0,215.0,3
8202,other,1690.0,3.0,75.0,3
8204,other,1925.0,3.0,120.0,3
8206,other,1410.0,2.0,45.12,3
8207,other,2000.0,3.0,207.0,3
8209,other,1130.0,3.0,38.0,3
8211,other,1550.0,2.0,70.0,3
8213,other,1358.0,3.0,50.0,3
8214,other,1936.0,2.0,54.21,3
8215,other,1685.0,2.0,110.0,3
8217,other,1550.0,3.0,110.0,3
8220,other,3155.0,4.0,370.0,3
8221,other,1765.0,3.0,105.0,3
8224,other,2045.0,4.0,154.0,3
8228,other,1158.0,2.0,85.0,3
8234,other,1840.0,3.0,155.0,3
8236,other,1340.0,2.0,100.0,3
8237,other,1620.0,2.0,110.0,3
8238,other,1533.0,3.0,115.0,3
8239,other,1560.0,3.0,85.0,3
8240,other,1375.0,2.0,48.06,3
8242,other,1375.0,2.0,85.0,3
8244,other,1440.0,2.0,60.33,3
8249,other,1500.0,3.0,88.0,3
8265,other,1200.0,2.0,80.0,3
8266,other,1464.0,3.0,56.0,3
8272,other,2300.0,3.0,80.0,3
8279,other,1700.0,3.0,80.0,3
8285,other,1400.0,2.0,55.0,3
8286,other,1000.0,2.0,110.0,3
8287,other,1942.0,3.0,102.0,3
8293,other,2400.0,3.0,260.0,3
8294,other,1533.0,3.0,85.0,3
8295,other,1475.0,3.0,70.0,3
8298,other,2357.0,3.0,151.0,3
8300,other,1411.0,3.0,91.72,3
8302,other,3095.0,3.0,375.0,3
8304,other,1100.0,3.0,78.0,3
8309,other,1945.0,3.0,120.0,3
8310,other,1465.0,2.0,74.72,3
8311,other,1650.0,3.0,165.0,3
8313,other,1550.0,2.0,150.0,3
8314,other,1360.0,2.0,59.27,3
8315,other,1150.0,2.0,75.0,3
8316,other,1200.0,3.0,74.0,3
8317,other,1229.0,3.0,86.03,3
8322,other,1520.0,3.0,80.0,3
8328,other,1215.0,3.0,42.2,3
8330,other,1445.0,3.0,64.0,3
8334,other,1370.0,2.0,75.0,3
8336,other,1980.0,3.0,224.0,3
8338,other,1700.0,3.0,97.0,3
8339,other,1900.0,3.0,160.0,3
8340,other,1360.0,3.0,55.0,3
8342,other,1929.0,3.0,115.0,3
8345,other,3515.0,3.0,420.0,3
8348,other,1455.0,2.0,56.0,3
8353,other,1300.0,2.0,49.0,3
8356,other,1535.0,3.0,55.0,3
8357,other,3000.0,3.0,250.0,3
8362,other,1360.0,2.0,65.0,3
8364,other,1272.0,4.0,75.0,3
8368,other,1000.0,2.0,65.0,3
8372,other,1306.0,2.0,58.0,3
8373,other,2401.0,3.0,185.0,3
8374,other,1875.0,2.0,235.0,3
8379,other,2400.0,3.0,290.0,3
8381,other,1690.0,3.0,100.0,3
8383,other,1355.0,3.0,61.0,3
8385,other,1460.0,3.0,88.0,3
8386,other,1685.0,3.0,95.0,3
8394,other,2100.0,3.0,75.0,3
8395,other,1215.0,2.0,46.5,3
8397,other,1500.0,2.0,85.0,3
8404,other,2820.0,3.0,285.0,3
8405,other,1950.0,3.0,130.0,3
8407,other,1350.0,2.0,140.0,3
8409,other,2100.0,3.0,170.0,3
8410,other,1991.0,3.0,160.0,3
8412,other,1200.0,3.0,66.0,3
8413,other,2220.0,4.0,65.0,3
8418,other,1693.0,3.0,108.0,3
8424,other,1150.0,2.0,77.5,3
8430,other,1672.0,3.0,150.0,3
8431,other,1500.0,2.0,65.0,3
8433,other,1250.0,3.0,139.0,3
8437,other,1190.0,3.0,55.0,3
8438,other,1480.0,2.0,145.0,3
8439,other,1500.0,3.0,65.0,3
8441,other,2280.0,3.0,285.0,3
8442,other,2000.0,3.0,200.0,3
8443,other,1033.0,2.0,32.0,3
8444,other,1460.0,2.0,73.0,3
8445,other,1080.0,2.0,75.0,3
8446,other,2400.0,2.0,150.0,3
8449,other,1596.0,3.0,95.0,3
8450,other,1639.0,3.0,123.0,3
8452,other,1740.0,3.0,199.0,3
8453,other,1372.0,2.0,90.0,3
8456,other,1490.0,2.0,59.6,3
8460,other,2500.0,3.0,270.0,3
8462,other,1570.0,3.0,115.0,3
8463,other,3000.0,3.0,400.0,3
8465,other,1680.0,3.0,85.0,3
8467,other,1750.0,3.0,180.0,3
8472,other,1340.0,3.0,77.0,3
8473,other,1800.0,3.0,70.0,3
8478,other,1200.0,3.0,130.0,3
8483,other,3259.0,3.0,270.0,3
8488,other,1910.0,3.0,190.0,3
8489,other,1405.0,2.0,70.0,3
8490,other,1800.0,3.0,65.0,3
8491,other,1750.0,3.0,149.0,3
8492,other,1360.0,2.0,65.0,3
8495,other,1490.0,2.0,88.0,3
8500,other,1500.0,2.0,89.99,3
8503,other,1250.0,3.0,39.0,3
8504,other,2000.0,3.0,85.0,3
8506,other,1060.0,3.0,62.0,3
8509,other,1374.0,2.0,70.0,3
8514,other,1500.0,2.0,97.0,3
8515,other,1865.0,4.0,140.0,3
8519,other,1600.0,3.0,76.0,3
8521,other,1320.0,2.0,73.0,3
8526,other,1801.0,3.0,139.0,3
8527,other,1350.0,2.0,65.0,3
8530,other,1250.0,3.0,40.0,3
8532,other,1400.0,2.0,62.0,3
8533,other,1488.0,2.0,60.0,3
8535,other,1853.0,3.0,82.0,3
8538,other,1390.0,2.0,80.0,3
8539,other,1550.0,2.0,90.0,3
8540,other,1310.0,2.0,37.83,3
8543,other,1531.0,3.0,72.0,3
8544,other,1839.0,3.0,165.0,3
8547,other,1500.0,3.0,149.0,3
8548,other,1650.0,2.0,52.0,3
8551,other,1605.0,2.0,85.0,3
8558,other,1904.0,3.0,155.0,3
8559,other,2770.0,4.0,315.0,3
8563,other,1630.0,2.0,97.78,3
8573,other,1200.0,4.0,145.0,3
8575,other,1200.0,3.0,160.0,3
8576,other,1265.0,2.0,82.0,3
8579,other,1850.0,3.0,98.0,3
8583,other,2000.0,3.0,160.0,3
8584,other,1575.0,3.0,93.0,3
8585,other,1300.0,2.0,70.0,3
8592,other,3100.0,3.0,250.0,3
8594,other,1827.0,3.0,100.0,3
8595,other,1500.0,3.0,95.0,3
8597,other,1300.0,3.0,47.0,3
8598,other,1155.0,2.0,60.0,3
8599,other,1540.0,3.0,68.0,3
8601,other,1645.0,3.0,95.0,3
8602,other,1200.0,2.0,55.0,3
8610,other,2000.0,3.0,85.0,3
8619,other,1200.0,3.0,95.75,3
8620,other,1810.0,4.0,148.0,3
8622,other,1530.0,2.0,97.0,3
8623,other,1500.0,3.0,70.0,3
8625,other,1410.0,2.0,45.12,3
8626,other,2000.0,3.0,85.0,3
8627,other,1500.0,2.0,130.0,3
8628,other,1600.0,3.0,72.0,3
8630,other,2500.0,3.0,75.0,3
8632,other,1533.0,3.0,150.0,3
8636,other,1460.0,3.0,70.0,3
8643,other,1545.0,3.0,85.0,3
8647,other,1200.0,2.0,68.0,3
8654,other,1200.0,3.0,85.0,3
8656,other,1655.0,3.0,155.0,3
8658,other,1440.0,3.0,65.8,3
8659,other,1200.0,2.0,108.0,3
8661,other,1225.0,3.0,60.0,3
8662,other,1550.0,2.0,60.0,3
8663,other,1650.0,3.0,75.0,3
8665,other,1800.0,2.0,72.0,3
8670,other,1550.0,3.0,160.0,3
8673,other,1758.0,3.0,95.0,3
8675,other,909.0,2.0,40.0,3
8678,other,1800.0,3.0,140.0,3
8682,other,2400.0,4.0,200.0,3
8683,other,1645.0,3.0,87.5,3
8685,other,2600.0,3.0,140.0,3
8688,other,1450.0,3.0,68.0,3
8689,other,2431.0,3.0,100.0,3
8692,other,1900.0,3.0,205.0,3
8694,other,1402.0,2.0,85.0,3
8695,other,1550.0,3.0,75.0,3
8696,other,2100.0,3.0,240.0,3
8698,other,2000.0,3.0,85.0,3
8700,other,1200.0,3.0,140.0,3
8705,other,1590.0,3.0,120.0,3
8708,other,1230.0,2.0,53.51,3
8709,other,1450.0,2.0,89.6,3
8713,other,1745.0,3.0,77.0,3
8714,other,1665.0,3.0,105.0,3
8719,other,1286.0,3.0,67.0,3
8723,other,1082.0,2.0,42.0,3
8725,other,1636.0,3.0,97.0,3
8727,other,1450.0,3.0,42.0,3
8729,other,1200.0,3.0,72.0,3
8730,other,1500.0,2.0,65.0,3
8734,other,1388.0,3.0,69.99,3
8741,other,1600.0,3.0,64.0,3
8743,other,2065.0,3.0,130.0,3
8747,other,2550.0,4.0,290.0,3
